view_history,rt,trial_type,trial_index,trial_number,time_elapsed,internal_node_id,subject,category,typicality_condition,image_name,full_image_name,nameability,responses,typicality_rating
,3343,survey-likert,4,4,436353,0.0-4.0,p595319,cat,typical,chartreux,chartreux_600x600.jpg,0.793103448275862,"{""Q0"":4}",5
,2601,survey-likert,5,5,438957,0.0-5.0,p595319,cat,atypical,sphynx,sphynx_600x600.jpg,0.588235294117647,"{""Q0"":1}",2
,1874,survey-likert,6,6,440833,0.0-6.0,p595319,cat,atypical,exotic,exotic_600x600.jpg,0.878787878787879,"{""Q0"":3}",4
,5200,survey-likert,7,7,446034,0.0-7.0,p595319,cat,atypical,americancurl,americancurl_600x600.jpg,0.9375,"{""Q0"":3}",4
,2811,survey-likert,8,8,448849,0.0-8.0,p595319,cat,typical,shorthair_calico,shorthair_calico_600x600.jpg,0.758620689655172,"{""Q0"":4}",5
,2293,survey-likert,9,9,451145,0.0-9.0,p595319,cat,typical,britishshorthair,britishshorthair_600x600.jpg,0.9,"{""Q0"":3}",4
,2011,survey-likert,10,10,453159,0.0-10.0,p595319,cat,typical,toyger,toyger_600x600.jpg,0.933333333333333,"{""Q0"":4}",5
,1605,survey-likert,11,11,454767,0.0-11.0,p595319,cat,typical,arabianmau,arabianmau_600x600.jpg,0.9,"{""Q0"":4}",5
,2020,survey-likert,12,12,456788,0.0-12.0,p595319,cat,typical,bengal,bengal_600x600.jpg,0.833333333333333,"{""Q0"":3}",4
,2549,survey-likert,13,13,459339,0.0-13.0,p595319,cat,atypical,sandcat,sandcat_600x600.jpg,0.823529411764706,"{""Q0"":1}",2
,2035,survey-likert,14,14,461378,0.0-14.0,p595319,cat,atypical,cornishrex,cornishrex_600x600.jpg,0.848484848484849,"{""Q0"":1}",2
,1898,survey-likert,15,15,463278,0.0-15.0,p595319,cat,typical,burmese,burmese_600x600.jpg,0.931034482758621,"{""Q0"":2}",3
,1900,survey-likert,16,16,465180,0.0-16.0,p595319,cat,typical,tabby,tabby_600x600.jpg,1,"{""Q0"":4}",5
,2456,survey-likert,17,17,467639,0.0-17.0,p595319,cat,atypical,siberian,siberian_600x600.jpg,0.878787878787879,"{""Q0"":4}",5
"[{""page_index"":0,""viewing_time"":2683}]",2683,instructions,18,NA,470324,0.0-18.0,p595319,NA,NA,,NA,NA,,NA
,5969,survey-likert,19,18,476295,0.0-19.0,p595319,fish,atypical,seahorse,seahorse_600x600.jpg,0.8,"{""Q0"":0}",1
,3229,survey-likert,20,19,479526,0.0-20.0,p595319,fish,atypical,pufferfish,pufferfish_600x600.jpg,0.344827586206897,"{""Q0"":2}",3
,2115,survey-likert,21,20,481645,0.0-21.0,p595319,fish,atypical,stingray,stingray_600x600.jpg,0.448275862068966,"{""Q0"":1}",2
,2075,survey-likert,22,21,483722,0.0-22.0,p595319,fish,atypical,cuttlefish,cuttlefish_600x600.jpg,0.6,"{""Q0"":1}",2
,1930,survey-likert,23,22,485654,0.0-23.0,p595319,fish,atypical,catfish,catfish_600x600.jpg,0.666666666666667,"{""Q0"":3}",4
,1979,survey-likert,24,23,487635,0.0-24.0,p595319,fish,atypical,sturgeon,sturgeon_600x600.jpg,0.633333333333333,"{""Q0"":2}",3
,2022,survey-likert,25,24,489660,0.0-25.0,p595319,fish,typical,bass,bass_600x600.jpg,0.90625,"{""Q0"":4}",5
,1653,survey-likert,26,25,491316,0.0-26.0,p595319,fish,typical,angelfish,angelfish_600x600.jpg,0.823529411764706,"{""Q0"":4}",5
,1674,survey-likert,27,26,492992,0.0-27.0,p595319,fish,typical,bluegill,bluegill_600x600.jpg,0.882352941176471,"{""Q0"":4}",5
,2435,survey-likert,28,27,495429,0.0-28.0,p595319,fish,typical,koi,koi_600x600.jpg,0.393939393939394,"{""Q0"":4}",5
,2084,survey-likert,29,28,497515,0.0-29.0,p595319,fish,atypical,salmon,salmon_600x600.jpg,0.7,"{""Q0"":3}",4
,2479,survey-likert,30,29,499997,0.0-30.0,p595319,fish,typical,bluetang,bluetang_600x600.jpg,0.764705882352941,"{""Q0"":2}",3
,3417,survey-likert,31,30,503416,0.0-31.0,p595319,fish,typical,sergeantmajor,sergeantmajor_600x600.jpg,0.939393939393939,"{""Q0"":4}",5
,2255,survey-likert,32,31,505673,0.0-32.0,p595319,fish,typical,clownfish,clownfish_600x600.jpg,0.65625,"{""Q0"":4}",5
,2179,survey-likert,33,32,507854,0.0-33.0,p595319,fish,atypical,lionfish,lionfish_600x600.jpg,0.785714285714286,"{""Q0"":2}",3
,3122,survey-likert,34,33,510979,0.0-34.0,p595319,fish,typical,goldfish,goldfish_600x600.jpg,0.515151515151515,"{""Q0"":4}",5
,1590,survey-likert,35,34,512570,0.0-35.0,p595319,fish,atypical,betafish,betafish_600x600.jpg,0.551724137931034,"{""Q0"":4}",5
"[{""page_index"":0,""viewing_time"":10755}]",10757,instructions,0,NA,10782,0.0-0.0,p597299,NA,NA,,NA,NA,,NA
,3742,survey-likert,1,1,14534,0.0-1.0,p597299,dog,typical,rottweiler,rottweiler_600x600.jpg,0.647058823529412,"{""Q0"":2}",3
,5199,survey-likert,2,2,19764,0.0-2.0,p597299,dog,atypical,afghanhound,afghanhound_600x600.jpg,0.787878787878788,"{""Q0"":3}",4
,6148,survey-likert,3,3,25946,0.0-3.0,p597299,dog,typical,husky,husky_600x600.jpg,0.454545454545455,"{""Q0"":3}",4
,4370,survey-likert,4,4,30346,0.0-4.0,p597299,dog,typical,foxhound,foxhound_600x600.jpg,0.848484848484849,"{""Q0"":3}",4
,3824,survey-likert,5,5,34203,0.0-5.0,p597299,dog,atypical,sheepdog,sheepdog_600x600.jpg,0.75,"{""Q0"":1}",2
,4019,survey-likert,6,6,38265,0.0-6.0,p597299,dog,typical,dalmatian,dalmatian_600x600.jpg,0.606060606060606,"{""Q0"":4}",5
,5163,survey-likert,7,7,43459,0.0-7.0,p597299,dog,atypical,pug,pug_600x600.jpg,0.441176470588235,"{""Q0"":4}",5
,13179,survey-likert,8,8,56675,0.0-8.0,p597299,dog,typical,labrador,labrador_600x600.jpg,0.878787878787879,"{""Q0"":1}",2
,9451,survey-likert,9,9,66159,0.0-9.0,p597299,dog,atypical,yorkshireterrier,yorkshireterrier_600x600.jpg,0.878787878787879,"{""Q0"":2}",3
,5267,survey-likert,10,10,71468,0.0-10.0,p597299,dog,typical,germanshepherd,germanshepherd_600x600.jpg,0.727272727272727,"{""Q0"":3}",4
,3317,survey-likert,11,11,74827,0.0-11.0,p597299,dog,atypical,greyhound,greyhound_600x600.jpg,0.666666666666667,"{""Q0"":2}",3
,2286,survey-likert,12,12,77156,0.0-12.0,p597299,dog,atypical,saintbernard,saintbernard_600x600.jpg,0.909090909090909,"{""Q0"":2}",3
,2615,survey-likert,13,13,79819,0.0-13.0,p597299,dog,atypical,bassethound,bassethound_600x600.jpg,0.575757575757576,"{""Q0"":1}",2
,4003,survey-likert,14,14,83852,0.0-14.0,p597299,dog,atypical,chihuahua,chihuahua_600x600.jpg,0.823529411764706,"{""Q0"":1}",2
,6234,survey-likert,15,15,90132,0.0-15.0,p597299,dog,typical,goldenretriever,goldenretriever_600x600.jpg,0.909090909090909,"{""Q0"":0}",1
,3518,survey-likert,16,16,93691,0.0-16.0,p597299,dog,typical,beagle,beagle_600x600.jpg,0.818181818181818,"{""Q0"":1}",2
"[{""page_index"":0,""viewing_time"":2939}]",2940,instructions,17,NA,96675,0.0-17.0,p597299,NA,NA,,NA,NA,,NA
,15325,survey-likert,18,17,112004,0.0-18.0,p597299,fish,typical,bluetang,bluetang_600x600.jpg,0.764705882352941,"{""Q0"":1}",2
,3047,survey-likert,19,18,115091,0.0-19.0,p597299,fish,atypical,betafish,betafish_600x600.jpg,0.551724137931034,"{""Q0"":2}",3
,3529,survey-likert,20,19,118652,0.0-20.0,p597299,fish,atypical,seahorse,seahorse_600x600.jpg,0.8,"{""Q0"":3}",4
,5505,survey-likert,21,20,124203,0.0-21.0,p597299,fish,typical,bluegill,bluegill_600x600.jpg,0.882352941176471,"{""Q0"":2}",3
,7350,survey-likert,22,21,131603,0.0-22.0,p597299,fish,atypical,stingray,stingray_600x600.jpg,0.448275862068966,"{""Q0"":2}",3
,9958,survey-likert,23,22,141611,0.0-23.0,p597299,fish,typical,clownfish,clownfish_600x600.jpg,0.65625,"{""Q0"":3}",4
,5015,survey-likert,24,23,146667,0.0-24.0,p597299,fish,typical,bass,bass_600x600.jpg,0.90625,"{""Q0"":0}",1
,5176,survey-likert,25,24,151875,0.0-25.0,p597299,fish,typical,goldfish,goldfish_600x600.jpg,0.515151515151515,"{""Q0"":2}",3
,11632,survey-likert,26,25,163546,0.0-26.0,p597299,fish,atypical,lionfish,lionfish_600x600.jpg,0.785714285714286,"{""Q0"":3}",4
,3725,survey-likert,27,26,167308,0.0-27.0,p597299,fish,atypical,salmon,salmon_600x600.jpg,0.7,"{""Q0"":0}",1
,5680,survey-likert,28,27,173036,0.0-28.0,p597299,fish,atypical,cuttlefish,cuttlefish_600x600.jpg,0.6,"{""Q0"":1}",2
,5636,survey-likert,29,28,178707,0.0-29.0,p597299,fish,atypical,catfish,catfish_600x600.jpg,0.666666666666667,"{""Q0"":2}",3
,9303,survey-likert,30,29,188060,0.0-30.0,p597299,fish,typical,sergeantmajor,sergeantmajor_600x600.jpg,0.939393939393939,"{""Q0"":3}",4
,2860,survey-likert,31,30,190971,0.0-31.0,p597299,fish,typical,koi,koi_600x600.jpg,0.393939393939394,"{""Q0"":3}",4
,2485,survey-likert,32,31,193491,0.0-32.0,p597299,fish,atypical,sturgeon,sturgeon_600x600.jpg,0.633333333333333,"{""Q0"":2}",3
,4423,survey-likert,33,32,197947,0.0-33.0,p597299,fish,typical,angelfish,angelfish_600x600.jpg,0.823529411764706,"{""Q0"":3}",4
,10418,survey-likert,34,33,208396,0.0-34.0,p597299,fish,atypical,pufferfish,pufferfish_600x600.jpg,0.344827586206897,"{""Q0"":1}",2
"[{""page_index"":0,""viewing_time"":2302}]",2303,instructions,0,NA,2365,0.0-0.0,p615537,NA,NA,,NA,NA,,NA
,6566,survey-likert,1,1,8942,0.0-1.0,p615537,dog,atypical,greyhound,greyhound_600x600.jpg,0.666666666666667,"{""Q0"":4}",5
,1769,survey-likert,2,2,10717,0.0-2.0,p615537,dog,atypical,sheepdog,sheepdog_600x600.jpg,0.75,"{""Q0"":2}",3
,1188,survey-likert,3,3,11910,0.0-3.0,p615537,dog,atypical,saintbernard,saintbernard_600x600.jpg,0.909090909090909,"{""Q0"":2}",3
,700,survey-likert,4,4,12615,0.0-4.0,p615537,dog,atypical,chihuahua,chihuahua_600x600.jpg,0.823529411764706,"{""Q0"":4}",5
,27057,survey-likert,5,5,39677,0.0-5.0,p615537,dog,atypical,afghanhound,afghanhound_600x600.jpg,0.787878787878788,"{""Q0"":4}",5
,1483,survey-likert,6,6,41165,0.0-6.0,p615537,dog,typical,rottweiler,rottweiler_600x600.jpg,0.647058823529412,"{""Q0"":2}",3
,1228,survey-likert,7,7,42397,0.0-7.0,p615537,dog,atypical,bassethound,bassethound_600x600.jpg,0.575757575757576,"{""Q0"":2}",3
,1211,survey-likert,8,8,43613,0.0-8.0,p615537,dog,typical,beagle,beagle_600x600.jpg,0.818181818181818,"{""Q0"":3}",4
,995,survey-likert,9,9,44612,0.0-9.0,p615537,dog,typical,goldenretriever,goldenretriever_600x600.jpg,0.909090909090909,"{""Q0"":2}",3
,1419,survey-likert,10,10,46037,0.0-10.0,p615537,dog,typical,labrador,labrador_600x600.jpg,0.878787878787879,"{""Q0"":1}",2
,1523,survey-likert,11,11,47564,0.0-11.0,p615537,dog,typical,germanshepherd,germanshepherd_600x600.jpg,0.727272727272727,"{""Q0"":2}",3
,1395,survey-likert,12,12,48964,0.0-12.0,p615537,dog,atypical,yorkshireterrier,yorkshireterrier_600x600.jpg,0.878787878787879,"{""Q0"":4}",5
,1308,survey-likert,13,13,50277,0.0-13.0,p615537,dog,typical,foxhound,foxhound_600x600.jpg,0.848484848484849,"{""Q0"":2}",3
,994,survey-likert,14,14,51276,0.0-14.0,p615537,dog,typical,husky,husky_600x600.jpg,0.454545454545455,"{""Q0"":3}",4
,1100,survey-likert,15,15,52381,0.0-15.0,p615537,dog,atypical,pug,pug_600x600.jpg,0.441176470588235,"{""Q0"":2}",3
,1251,survey-likert,16,16,53636,0.0-16.0,p615537,dog,typical,dalmatian,dalmatian_600x600.jpg,0.606060606060606,"{""Q0"":3}",4
"[{""page_index"":0,""viewing_time"":1325}]",1325,instructions,17,NA,54964,0.0-17.0,p615537,NA,NA,,NA,NA,,NA
,1717,survey-likert,18,17,56684,0.0-18.0,p615537,bird,atypical,pelican,pelican_600x600.jpg,0.444444444444444,"{""Q0"":1}",2
,1332,survey-likert,19,18,58020,0.0-19.0,p615537,bird,typical,robin,robin_600x600.jpg,0.730769230769231,"{""Q0"":2}",3
,972,survey-likert,20,19,58998,0.0-20.0,p615537,bird,atypical,peacock,peacock_600x600.jpg,0.769230769230769,"{""Q0"":3}",4
,978,survey-likert,21,20,59980,0.0-21.0,p615537,bird,typical,seagull,seagull_600x600.jpg,0.62962962962963,"{""Q0"":3}",4
,837,survey-likert,22,21,60821,0.0-22.0,p615537,bird,atypical,kookaburra,kookaburra_600x600.jpg,0.814814814814815,"{""Q0"":4}",5
,930,survey-likert,23,22,61757,0.0-23.0,p615537,bird,atypical,owl,owl_600x600.jpg,0.88,"{""Q0"":3}",4
,1170,survey-likert,24,23,62933,0.0-24.0,p615537,bird,atypical,toucan,toucan_600x600.jpg,0.703703703703704,"{""Q0"":3}",4
,1155,survey-likert,25,24,64093,0.0-25.0,p615537,bird,typical,cardinal,cardinal_600x600.jpg,0.407407407407407,"{""Q0"":4}",5
,1009,survey-likert,26,25,65108,0.0-26.0,p615537,bird,typical,bluejay,bluejay_600x600.jpg,0.307692307692308,"{""Q0"":4}",5
,1427,survey-likert,27,26,66540,0.0-27.0,p615537,bird,typical,parrot,parrot_600x600.jpg,0.481481481481481,"{""Q0"":4}",5
,1099,survey-likert,28,27,67645,0.0-28.0,p615537,bird,typical,goldfinch,goldfinch_600x600.jpg,0.62962962962963,"{""Q0"":4}",5
,978,survey-likert,29,28,68628,0.0-29.0,p615537,bird,typical,pigeon,pigeon_600x600.jpg,0.62962962962963,"{""Q0"":3}",4
,1053,survey-likert,30,29,69685,0.0-30.0,p615537,bird,atypical,turkey,turkey_600x600.jpg,0.769230769230769,"{""Q0"":2}",3
,1195,survey-likert,31,30,70886,0.0-31.0,p615537,bird,typical,cedarwaxwing,cedarwaxwing_600x600.jpg,0.72,"{""Q0"":2}",3
,898,survey-likert,32,31,71789,0.0-32.0,p615537,bird,typical,falcon,falcon_600x600.jpg,0.346153846153846,"{""Q0"":3}",4
,905,survey-likert,33,32,72700,0.0-33.0,p615537,bird,atypical,vulture,vulture_600x600.jpg,0.5,"{""Q0"":3}",4
,878,survey-likert,34,33,73582,0.0-34.0,p615537,bird,atypical,puffin,puffin_600x600.jpg,0.296296296296296,"{""Q0"":3}",4
,1772,survey-likert,35,34,75364,0.0-35.0,p615537,bird,atypical,heron,heron_600x600.jpg,0.259259259259259,"{""Q0"":3}",4
,1276,survey-likert,36,35,76645,0.0-36.0,p615537,bird,atypical,kingfisher,kingfisher_600x600.jpg,0.703703703703704,"{""Q0"":3}",4
,1035,survey-likert,37,36,77686,0.0-37.0,p615537,bird,typical,sparrow,sparrow_600x600.jpg,0.703703703703704,"{""Q0"":3}",4
"[{""page_index"":0,""viewing_time"":7441}]",7441,instructions,0,NA,7480,0.0-0.0,p624578,NA,NA,,NA,NA,,NA
,15108,survey-likert,1,1,22589,0.0-1.0,p624578,cat,typical,egyptianmau,egyptianmau_600x600.jpg,0.793103448275862,"{""Q0"":3}",4
,3382,survey-likert,2,2,25973,0.0-2.0,p624578,cat,typical,toyger,toyger_600x600.jpg,0.933333333333333,"{""Q0"":3}",4
,4735,survey-likert,3,3,30709,0.0-3.0,p624578,cat,atypical,siberian,siberian_600x600.jpg,0.878787878787879,"{""Q0"":2}",3
,3623,survey-likert,4,4,34334,0.0-4.0,p624578,cat,atypical,americancurl,americancurl_600x600.jpg,0.9375,"{""Q0"":3}",4
,6678,survey-likert,5,5,41013,0.0-5.0,p624578,cat,typical,burmese,burmese_600x600.jpg,0.931034482758621,"{""Q0"":1}",2
,3015,survey-likert,6,6,44029,0.0-6.0,p624578,cat,typical,shorthair_calico,shorthair_calico_600x600.jpg,0.758620689655172,"{""Q0"":1}",2
,3246,survey-likert,7,7,47277,0.0-7.0,p624578,cat,atypical,sandcat,sandcat_600x600.jpg,0.823529411764706,"{""Q0"":2}",3
,3815,survey-likert,8,8,51093,0.0-8.0,p624578,cat,atypical,cornishrex,cornishrex_600x600.jpg,0.848484848484849,"{""Q0"":1}",2
,2814,survey-likert,9,9,53909,0.0-9.0,p624578,cat,typical,chartreux,chartreux_600x600.jpg,0.793103448275862,"{""Q0"":1}",2
,2639,survey-likert,10,10,56550,0.0-10.0,p624578,cat,typical,britishshorthair,britishshorthair_600x600.jpg,0.9,"{""Q0"":2}",3
,2797,survey-likert,11,11,59349,0.0-11.0,p624578,cat,atypical,exotic,exotic_600x600.jpg,0.878787878787879,"{""Q0"":1}",2
,3037,survey-likert,12,12,62389,0.0-12.0,p624578,cat,atypical,oriental,oriental_600x600.jpg,0.909090909090909,"{""Q0"":0}",1
,5351,survey-likert,13,13,67741,0.0-13.0,p624578,cat,atypical,sphynx,sphynx_600x600.jpg,0.588235294117647,"{""Q0"":0}",1
,2551,survey-likert,14,14,70293,0.0-14.0,p624578,cat,atypical,siamese,siamese_600x600.jpg,0.848484848484849,"{""Q0"":1}",2
,2718,survey-likert,15,15,73013,0.0-15.0,p624578,cat,typical,arabianmau,arabianmau_600x600.jpg,0.9,"{""Q0"":2}",3
,2950,survey-likert,16,16,75965,0.0-16.0,p624578,cat,typical,bengal,bengal_600x600.jpg,0.833333333333333,"{""Q0"":3}",4
,3175,survey-likert,17,17,79141,0.0-17.0,p624578,cat,typical,tabby,tabby_600x600.jpg,1,"{""Q0"":3}",4
"[{""page_index"":0,""viewing_time"":7326}]",7327,instructions,18,NA,86469,0.0-18.0,p624578,NA,NA,,NA,NA,,NA
,4607,survey-likert,19,18,91078,0.0-19.0,p624578,fish,typical,bluegill,bluegill_600x600.jpg,0.882352941176471,"{""Q0"":2}",3
,2548,survey-likert,20,19,93629,0.0-20.0,p624578,fish,typical,sergeantmajor,sergeantmajor_600x600.jpg,0.939393939393939,"{""Q0"":2}",3
,2517,survey-likert,21,20,96149,0.0-21.0,p624578,fish,typical,bluetang,bluetang_600x600.jpg,0.764705882352941,"{""Q0"":1}",2
,2613,survey-likert,22,21,98764,0.0-22.0,p624578,fish,atypical,catfish,catfish_600x600.jpg,0.666666666666667,"{""Q0"":1}",2
,2822,survey-likert,23,22,101588,0.0-23.0,p624578,fish,typical,goldfish,goldfish_600x600.jpg,0.515151515151515,"{""Q0"":2}",3
,2870,survey-likert,24,23,104460,0.0-24.0,p624578,fish,atypical,salmon,salmon_600x600.jpg,0.7,"{""Q0"":1}",2
,5102,survey-likert,25,24,109564,0.0-25.0,p624578,fish,atypical,pufferfish,pufferfish_600x600.jpg,0.344827586206897,"{""Q0"":0}",1
,2318,survey-likert,26,25,111884,0.0-26.0,p624578,fish,typical,koi,koi_600x600.jpg,0.393939393939394,"{""Q0"":1}",2
,4494,survey-likert,27,26,116381,0.0-27.0,p624578,fish,atypical,lionfish,lionfish_600x600.jpg,0.785714285714286,"{""Q0"":0}",1
,2238,survey-likert,28,27,118620,0.0-28.0,p624578,fish,typical,bass,bass_600x600.jpg,0.90625,"{""Q0"":1}",2
,3118,survey-likert,29,28,121740,0.0-29.0,p624578,fish,typical,clownfish,clownfish_600x600.jpg,0.65625,"{""Q0"":0}",1
,3214,survey-likert,30,29,124956,0.0-30.0,p624578,fish,atypical,seahorse,seahorse_600x600.jpg,0.8,"{""Q0"":0}",1
,2790,survey-likert,31,30,127748,0.0-31.0,p624578,fish,atypical,sturgeon,sturgeon_600x600.jpg,0.633333333333333,"{""Q0"":1}",2
,2950,survey-likert,32,31,130700,0.0-32.0,p624578,fish,atypical,betafish,betafish_600x600.jpg,0.551724137931034,"{""Q0"":0}",1
,5614,survey-likert,33,32,136316,0.0-33.0,p624578,fish,atypical,cuttlefish,cuttlefish_600x600.jpg,0.6,"{""Q0"":0}",1
,2550,survey-likert,34,33,138868,0.0-34.0,p624578,fish,atypical,stingray,stingray_600x600.jpg,0.448275862068966,"{""Q0"":1}",2
,4950,survey-likert,35,34,143820,0.0-35.0,p624578,fish,typical,angelfish,angelfish_600x600.jpg,0.823529411764706,"{""Q0"":3}",4
"[{""page_index"":0,""viewing_time"":15394}]",15395,instructions,0,NA,15408,0.0-0.0,p626849,NA,NA,,NA,NA,,NA
,4645,survey-likert,1,1,20058,0.0-1.0,p626849,fish,atypical,cuttlefish,cuttlefish_600x600.jpg,0.6,"{""Q0"":0}",1
,4804,survey-likert,2,2,24865,0.0-2.0,p626849,fish,atypical,catfish,catfish_600x600.jpg,0.666666666666667,"{""Q0"":3}",4
,2096,survey-likert,3,3,26963,0.0-3.0,p626849,fish,atypical,sturgeon,sturgeon_600x600.jpg,0.633333333333333,"{""Q0"":1}",2
,1972,survey-likert,4,4,28939,0.0-4.0,p626849,fish,atypical,lionfish,lionfish_600x600.jpg,0.785714285714286,"{""Q0"":0}",1
,2897,survey-likert,5,5,31839,0.0-5.0,p626849,fish,atypical,pufferfish,pufferfish_600x600.jpg,0.344827586206897,"{""Q0"":1}",2
,3687,survey-likert,6,6,35530,0.0-6.0,p626849,fish,typical,bluegill,bluegill_600x600.jpg,0.882352941176471,"{""Q0"":4}",5
,1742,survey-likert,7,7,37275,0.0-7.0,p626849,fish,typical,sergeantmajor,sergeantmajor_600x600.jpg,0.939393939393939,"{""Q0"":4}",5
,2131,survey-likert,8,8,39409,0.0-8.0,p626849,fish,atypical,stingray,stingray_600x600.jpg,0.448275862068966,"{""Q0"":2}",3
,2412,survey-likert,9,9,41825,0.0-9.0,p626849,fish,typical,koi,koi_600x600.jpg,0.393939393939394,"{""Q0"":2}",3
,1710,survey-likert,10,10,43538,0.0-10.0,p626849,fish,typical,bluetang,bluetang_600x600.jpg,0.764705882352941,"{""Q0"":3}",4
,2753,survey-likert,11,11,46294,0.0-11.0,p626849,fish,typical,angelfish,angelfish_600x600.jpg,0.823529411764706,"{""Q0"":3}",4
,5819,survey-likert,12,12,52117,0.0-12.0,p626849,fish,typical,bass,bass_600x600.jpg,0.90625,"{""Q0"":4}",5
,2148,survey-likert,13,13,54268,0.0-13.0,p626849,fish,typical,goldfish,goldfish_600x600.jpg,0.515151515151515,"{""Q0"":4}",5
,3197,survey-likert,14,14,57468,0.0-14.0,p626849,fish,atypical,betafish,betafish_600x600.jpg,0.551724137931034,"{""Q0"":2}",3
,1994,survey-likert,15,15,59463,0.0-15.0,p626849,fish,atypical,seahorse,seahorse_600x600.jpg,0.8,"{""Q0"":3}",4
,2141,survey-likert,16,16,61608,0.0-16.0,p626849,fish,typical,clownfish,clownfish_600x600.jpg,0.65625,"{""Q0"":4}",5
,1592,survey-likert,17,17,63202,0.0-17.0,p626849,fish,atypical,salmon,salmon_600x600.jpg,0.7,"{""Q0"":2}",3
"[{""page_index"":0,""viewing_time"":2683}]",2684,instructions,18,NA,65887,0.0-18.0,p626849,NA,NA,,NA,NA,,NA
,3173,survey-likert,19,18,69062,0.0-19.0,p626849,cat,atypical,siberian,siberian_600x600.jpg,0.878787878787879,"{""Q0"":4}",5
,1686,survey-likert,20,19,70752,0.0-20.0,p626849,cat,typical,arabianmau,arabianmau_600x600.jpg,0.9,"{""Q0"":4}",5
,1969,survey-likert,21,20,72724,0.0-21.0,p626849,cat,atypical,americancurl,americancurl_600x600.jpg,0.9375,"{""Q0"":4}",5
,1504,survey-likert,22,21,74232,0.0-22.0,p626849,cat,atypical,sandcat,sandcat_600x600.jpg,0.823529411764706,"{""Q0"":3}",4
,2277,survey-likert,23,22,76512,0.0-23.0,p626849,cat,typical,tabby,tabby_600x600.jpg,1,"{""Q0"":4}",5
,1876,survey-likert,24,23,78390,0.0-24.0,p626849,cat,typical,toyger,toyger_600x600.jpg,0.933333333333333,"{""Q0"":3}",4
,1983,survey-likert,25,24,80376,0.0-25.0,p626849,cat,typical,britishshorthair,britishshorthair_600x600.jpg,0.9,"{""Q0"":3}",4
,2615,survey-likert,26,25,82993,0.0-26.0,p626849,cat,typical,bengal,bengal_600x600.jpg,0.833333333333333,"{""Q0"":2}",3
,1838,survey-likert,27,26,84834,0.0-27.0,p626849,cat,typical,burmese,burmese_600x600.jpg,0.931034482758621,"{""Q0"":3}",4
,2032,survey-likert,28,27,86868,0.0-28.0,p626849,cat,typical,egyptianmau,egyptianmau_600x600.jpg,0.793103448275862,"{""Q0"":3}",4
,2643,survey-likert,29,28,89515,0.0-29.0,p626849,cat,atypical,sphynx,sphynx_600x600.jpg,0.588235294117647,"{""Q0"":2}",3
,2227,survey-likert,30,29,91744,0.0-30.0,p626849,cat,atypical,exotic,exotic_600x600.jpg,0.878787878787879,"{""Q0"":3}",4
,2015,survey-likert,31,30,93762,0.0-31.0,p626849,cat,typical,chartreux,chartreux_600x600.jpg,0.793103448275862,"{""Q0"":3}",4
,2300,survey-likert,32,31,96064,0.0-32.0,p626849,cat,atypical,cornishrex,cornishrex_600x600.jpg,0.848484848484849,"{""Q0"":2}",3
,2043,survey-likert,33,32,98110,0.0-33.0,p626849,cat,atypical,oriental,oriental_600x600.jpg,0.909090909090909,"{""Q0"":2}",3
,2076,survey-likert,34,33,100189,0.0-34.0,p626849,cat,typical,shorthair_calico,shorthair_calico_600x600.jpg,0.758620689655172,"{""Q0"":3}",4
,1819,survey-likert,35,34,102011,0.0-35.0,p626849,cat,atypical,siamese,siamese_600x600.jpg,0.848484848484849,"{""Q0"":3}",4
"[{""page_index"":0,""viewing_time"":10061}]",10061,instructions,0,NA,10075,0.0-0.0,p6668,NA,NA,,NA,NA,,NA
,10583,survey-likert,1,1,20659,0.0-1.0,p6668,dog,atypical,afghanhound,afghanhound_600x600.jpg,0.787878787878788,"{""Q0"":3}",4
,1968,survey-likert,2,2,22628,0.0-2.0,p6668,dog,atypical,saintbernard,saintbernard_600x600.jpg,0.909090909090909,"{""Q0"":3}",4
